,seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
b4283a520c,,3,390.0,0.0,1,1170.0,0.0,,
b42a7252ad,,1,2700.0,0.0,1,2700.0,0.0,,
b42bd88cd2,,2,1648.0,0.0,2,3296.0,0.0,,
b4305a14be,,1,1200.0,0.0,1,1200.0,0.0,,
b430803f24,,14,795.0,0.0,1,11130.0,0.0,,
b430bec10f,,2,900.0,0.0,2,1800.0,0.0,,
b431e80505,,1,5000.0,0.0,1,5000.0,0.0,,
b4322044dc,,3,549.99,0.0,1,1649.97,0.0,,
b434aac648,,1,2207.8,0.0,1,2207.8,0.0,,
b435401dda,,34618,93.1,98.0,1,3222935.8,9123.8,,
b4369ab450,,1756,1804.0,0.0,1,3167824.0,0.0,,
b43829a07f,,823,11450.4,14313.0,14,9423679.2,163889575.2,,
b4388a9c6c,,1,198.0,0.0,1,198.0,0.0,,
b438f11cb1,,220,1062.0,0.0,7,233640.0,0.0,,
b439d1fdfa,,37,251.97,327.36,1,9322.89,82484.8992,,
b43ab27e9f,,41,5857.15,1999.0,6,240143.15,11708442.85,,
b43ab29861,,80,189.0,0.0,1,15120.0,0.0,,
b43c1b623f,,53,145.91,486.36,2,7733.23,70964.7876,,
b43ce7785e,,4,807.5,850.0,2,3230.0,686375.0,,
b43d3a45d6,,2,350.0,0.0,1,700.0,0.0,,
b440b2e3f8,,798,1491.05,0.0,3,1189857.9,0.0,,
b441373c2f,,86,857.2,1168.0,4,73719.2,1001209.6000000001,,
b4420304a4,,46,598.59,0.0,1,27535.140000000003,0.0,,
b44287de92,,49,1281.55,1349.0,1,62795.95,1728810.95,,
b4499d8aee,,5,299.0,0.0,1,1495.0,0.0,,
b44a9b3e65,,406948,16059.79,0.0,9,6535499420.92,0.0,,
b44b54ba32,,13,599.0,0.0,1,7787.0,0.0,,
b44b9b647a,,1,360.0,0.0,1,360.0,0.0,,
b44c3a8f7d,,243,4731.55,442.0,14,1149766.6500000001,2091345.1,,
b44e17d1c1,,6,224.1,249.0,1,1344.6,55800.9,,
b44f3a2b5a,,4,500.0,0.0,1,2000.0,0.0,,
b44f610acf,,159,254.53000000000003,387.97,2,40470.270000000004,98750.00410000002,,
b451ffec7b,,24,1798.0,0.0,2,43152.0,0.0,,
b456105f63,,1,26500.0,0.0,1,26500.0,0.0,,
b4570beddd,,15538,730.0,0.0,3,11342740.0,0.0,,
b4588f7a7a,,90,7714.0,10059.0,4,694260.0,77595126.0,,
b45b39738d,,435,1985.26,0.0,4,863588.1,0.0,,
b45ba90cd5,,0,280.59,0.0,1,0.0,0.0,,
b4604a6646,,76,1419.97,0.0,3,107917.72,0.0,,
b460cae8de,,1,12000.0,0.0,1,12000.0,0.0,,
b4618272d3,,5,2107.0,0.0,5,10535.0,0.0,,
b462054979,,27,2200.0,0.0,1,59400.0,0.0,,
b4655b160e,,1,5600.0,0.0,1,5600.0,0.0,,
b467329dde,,184,5200.0,0.0,4,956800.0,0.0,,
b46ff4516c,,31,3440.0,0.0,5,106640.0,0.0,,
b470a35755,,948,47568.65,60192.0,16,45095080.2,2863252180.8,,
b4712dcf34,,660,3538.0,0.0,5,2335080.0,0.0,,
b47316b3cf,,23,36935.0,0.0,6,849505.0,0.0,,
b47844b08e,,61,1270.49,1814.99,2,77499.89,2305926.6451,,
b47b15aff6,,125,348.0,0.0,2,43500.0,0.0,,
b47be4715f,,25,1279.72,0.0,1,31993.0,0.0,,
b47c6981c2,,7,1631.15,1717.0,3,11418.050000000001,2800684.5500000003,,
b47d794603,,0,2299.0,0.0,1,0.0,0.0,,
b47e88d966,,1,3250.0,0.0,1,3250.0,0.0,,
b47fbafb64,,5,17500.0,0.0,2,87500.0,0.0,,
b480c5af47,,42,185.56,299.3,1,7793.52,55538.108,,
b4815742ac,,45,95.0,0.0,1,4275.0,0.0,,
b481afa875,,10,609.0,0.0,1,6090.0,0.0,,
b482a4e32b,,1986,631.7,665.0,2,1254556.2000000002,420080.50000000006,,
b4843a6354,,100,232.52,0.0,1,23252.0,0.0,,
b486ce0c27,,35,37264.0,0.0,70,1304240.0,0.0,,
b488408d7a,,0,262.26,0.0,1,0.0,0.0,,
b48b299fcc,,1,6500.0,0.0,1,6500.0,0.0,,
b48d04b336,,1,22999.0,0.0,1,22999.0,0.0,,
b48e1688bc,,1,25000.0,0.0,1,25000.0,0.0,,
b4924b9018,,133,3149.0,0.0,3,418817.0,0.0,,
b4930c6eb4,,63,5945.5,0.0,13,374566.5,0.0,,
b494f6166d,,2,2399.0,0.0,1,4798.0,0.0,,
b4966be969,,62,918.74,1136.0,3,56961.88,1043688.64,,
b498f6a841,,5,1199.0,0.0,1,5995.0,0.0,,
b499f1d028,,1,100.0,0.0,1,100.0,0.0,,
b49e9c0c40,,527,66594.48,0.0,34,35095290.96,0.0,,
b49eca3ada,,13,1584.0,0.0,2,20592.0,0.0,,
b49f314c99,,64,696.0600000000001,596.0,3,44547.840000000004,414851.76,,
b4a1a2280c,,149,6417.85,0.0,3,956259.65,0.0,,
b4a3ee8193,,22,629.05,399.0,2,13839.099999999999,250990.94999999998,,
b4a47fc701,,10,160.0,0.0,1,1600.0,0.0,,
b4a7051df2,,2,4798.0,0.0,2,9596.0,0.0,,
b4ac23899f,,2,5350.0,0.0,2,10700.0,0.0,,
b4aed63983,,5,58.5,65.0,1,292.5,3802.5,,
b4af59cea8,,5,750.0,0.0,1,3750.0,0.0,,
b4b11b3063,,239,1124.13,499.0,2,268667.07,560940.8700000001,,
b4b3cc1734,,122,1534.25,2697.0,3,187178.5,4137872.25,,
b4b4fe1cdc,,46,1935.0,0.0,3,89010.0,0.0,,
b4b67d9b3e,,155,19302.0,0.0,6,2991810.0,0.0,,
b4b811d5b4,,1353,794.0,0.0,3,1074282.0,0.0,,
b4b9125c65,,208,46355.82,53565.15,17,9642010.56,2483056451.673,,
b4b93ca7ff,,949,2611.73,4380.0,18,2478531.77,11439377.4,,
b4ba71e92e,,1,888.0,0.0,1,888.0,0.0,,
b4ba9e6cbc,,175,758.15,1118.0,3,132676.25,847611.7,,
b4bbaf38ff,,5,4060.0,0.0,5,20300.0,0.0,,
b4bbc82bfa,,58,897.8900000000001,0.0,2,52077.62,0.0,,
b4be21a4fe,,1,1200.0,0.0,1,1200.0,0.0,,
b4be5e2723,,1,4500.0,0.0,1,4500.0,0.0,,
b4bf4430de,,1268,1527.0,0.0,3,1936236.0,0.0,,
b4c0ee0ed9,,201,1656.98,1291.46,2,333052.98,2139923.3908,,
b4c2e23484,,1,5166.0,0.0,1,5166.0,0.0,,
b4c49e2f7b,,1,2500.0,0.0,1,2500.0,0.0,,
b4c672192e,,5,20011.0,0.0,8,100055.0,0.0,,
b4c7fb1777,,1,20000.0,0.0,1,20000.0,0.0,,
b4c85f3d5c,,4,2099.0,0.0,3,8396.0,0.0,,
b4c87d3b96,,50,367.65,387.0,1,18382.5,142280.55,,
b4c909e7ef,,722,798.5,0.0,2,576517.0,0.0,,
b4c9f765d1,,1,58.01,0.0,1,58.01,0.0,,
b4cd730eaf,,0,498.0,622.5,1,0.0,310005.0,,
b4ce1af998,,391,1582.53,0.0,3,618769.23,0.0,,
b4cecf2f97,,2,6298.0,0.0,2,12596.0,0.0,,
b4cf65e520,,47,3269.0,0.0,8,153643.0,0.0,,
b4cf9f3e6d,,100,320.0,0.0,1,32000.0,0.0,,
b4cfe88ddf,,108,706.15,1215.8899999999999,2,76264.2,858600.7234999998,,
b4d0201ca8,,2,7399.0,0.0,1,14798.0,0.0,,
b4d1ba58b9,,1,235.0,0.0,1,235.0,0.0,,
b4d1ed1989,,2,230.0,0.0,1,460.0,0.0,,
b4d49baf9b,,24,298.0,0.0,1,7152.0,0.0,,
b4d4b29508,,20,3323.0,0.0,4,66460.0,0.0,,
b4d514472d,,26,893.0,0.0,3,23218.0,0.0,,
b4d55afb8f,,2,497.8,524.0,1,995.6,260847.2,,
b4d580f1f0,,1,349.0,0.0,1,349.0,0.0,,
b4dd690354,,47,4317.73,4544.99,3,202933.30999999997,19624039.672699995,,
b4dd6d3bac,,1,1169.1,1299.0,1,1169.1,1518660.9,,
b4de19e47c,,41,383.04,798.0,1,15704.640000000001,305665.92000000004,,
b4df15a394,,115,2696.0,0.0,2,310040.0,0.0,,
b4e14dc69b,,12,3967.96,3125.0,8,47615.520000000004,12399875.0,,
b4e4f3a6d7,,606,332.65,779.8,3,201585.9,259400.46999999997,,
b4e57387ae,,1,520.0,0.0,1,520.0,0.0,,
b4e7285010,,3,0.0,0.0,1,0.0,0.0,,
b4e8f0d20a,,22,2328.0,0.0,6,51216.0,0.0,,
b4e93dd9db,,13,6728.0,0.0,4,87464.0,0.0,,
b4ea211ec7,,197,5371.05,3339.0,2,1058096.85,17933935.95,,
b4eb1e53ed,,32,1598.48,869.0,2,51151.36,1389079.12,,
b4ebff9d41,,2,560.0,0.0,1,1120.0,0.0,,
b4ec2f4b74,,23,650.0,0.0,1,14950.0,0.0,,
b4ec3b51b1,,105,338.0,0.0,2,35490.0,0.0,,
b4ed695642,,1,10425.0,13900.0,1,10425.0,144907500.0,,
b4eefccaaa,,2684,5252.25,0.0,11,14097039.0,0.0,,
b4f0eec938,,44,3407.0,0.0,5,149908.0,0.0,,
b4f2e15557,,0,288.0,0.0,1,0.0,0.0,,
b4f378d0f0,,30,169.0,0.0,1,5070.0,0.0,,
b4f3e1b764,,4,140.3,187.06,1,561.2,26244.518000000004,,
b4f7f97363,,73,4515.65,4299.0,4,329642.44999999995,19412779.349999998,,
b4f8252b17,,15660,1372.0,3796.0,4,21485520.0,5208112.0,,
b4f8d633e0,,1,400.0,0.0,1,400.0,0.0,,
b4f916f029,,1,11500.0,0.0,1,11500.0,0.0,,
b4f93c9a91,,3,11918.0,0.0,2,35754.0,0.0,,
b4fa6282a2,,37,429.35,789.29,3,15885.95,338881.6615,,
b4faf8d389,,61,2295.75,2953.0,2,140040.75,6779349.75,,
b4fbe3a69a,,58,1196.9,0.0,3,69420.20000000001,0.0,,
b4fc6f4bd8,,100,721.86,0.0,2,72186.0,0.0,,
b50009ba43,,218,1306.5,586.0,4,284817.0,765609.0,,
b503230125,,10,3400.0,0.0,1,34000.0,0.0,,
b50474a3f3,,45,1737.78,2506.6,3,78200.1,4355919.348,,
b506510547,,62,1001.65,1257.0,5,62102.299999999996,1259074.05,,
b509655bdc,,112,610.0,0.0,2,68320.0,0.0,,
b50aef3815,,14,16483.98,7857.0,8,230775.72,129514630.86,,
b50af64b28,,18,219.0,0.0,1,3942.0,0.0,,
b50d5c6e54,,2000,1519.87,0.0,2,3039740.0,0.0,,
b51282cd05,,1,1100.0,0.0,1,1100.0,0.0,,
b515a4f326,,1,600.0,0.0,1,600.0,0.0,,
b515cbbe4b,,38,2352.65,1121.99,2,89400.7,2639649.7735,,
b515d5e08c,,38,749.0,0.0,1,28462.0,0.0,,
b5189de950,,13,469.75,228.0,6,6106.75,107103.0,,
b519970a0e,,63,799.0,0.0,1,50337.0,0.0,,
b51a51c58d,,13,1726.21,808.59,5,22440.73,1395796.1439,,
b51c157488,,2,675.0,0.0,1,1350.0,0.0,,
b51d110138,,10,632.0,790.0,1,6320.0,499280.0,,
b51d52afe9,,3026,3424.85,979.8,9,10363596.1,3355668.03,,
b521a3309f,,17995,2450.0,0.0,3,44087750.0,0.0,,
b522b9d723,,21,1599.8,1684.0,2,33595.799999999996,2694063.1999999997,,
b52602dd39,,10,2500.0,0.0,1,25000.0,0.0,,
b5260bd038,,1,499.0,0.0,1,499.0,0.0,,
b52678a6cf,,351,2486.83,2355.0,4,872877.33,5856484.649999999,,
b5274adc46,,1,5500.0,0.0,1,5500.0,0.0,,
b52bf18053,,6,1199.0,0.0,1,7194.0,0.0,,
b5300d9cd0,,530,850.0,0.0,1,450500.0,0.0,,
b531a97699,,5082,600.0,0.0,2,3049200.0,0.0,,
b53220c55d,,3,67.5,75.0,1,202.5,5062.5,,
b5343aebc7,,3,729.0,0.0,1,2187.0,0.0,,
b5354d7d73,,94,706.8900000000001,894.8,4,66447.66,632525.172,,
b53634e96d,,3,350.55,369.0,1,1051.65,129352.95,,
b53b99dcbe,,8,390.0,0.0,1,3120.0,0.0,,
b53cf4d758,,4589,2900.0,0.0,1,13308100.0,0.0,,
b5412e2c20,,4,900.0,0.0,1,3600.0,0.0,,
b541b33d93,,2891,2699.83,0.0,5,7805208.529999999,0.0,,
b542e0626d,,3,799.0,0.0,2,2397.0,0.0,,
b5433038e9,,3,668.0,0.0,2,2004.0,0.0,,
b54733391e,,1,1050.0,0.0,1,1050.0,0.0,,
b5475ffbad,,3,3248.0,0.0,2,9744.0,0.0,,
b5494c4298,,2,900.0,0.0,2,1800.0,0.0,,
b54f6c7f2e,,3,175.0,0.0,1,525.0,0.0,,
b5513a34b8,,6238,1233.82,1196.64,10,7696569.159999999,1476438.3648,,
b5516753b7,,84,1275.0,1500.0,1,107100.0,1912500.0,,
b551750829,,24,1335.2,1405.47,6,32044.800000000003,1876583.544,,
b5517dafb1,,10,26374.0,0.0,1,263740.0,0.0,,
b555134ecb,,8,659.0,0.0,1,5272.0,0.0,,
b555d6f641,,99,660.6,695.37,2,65399.4,459361.422,,
b5570ec8ad,,5,3084.0,0.0,3,15420.0,0.0,,
b559d8394f,,1,20000.0,0.0,1,20000.0,0.0,,
b55a48bbf7,,26,6583.0,0.0,26,171158.0,0.0,,
b55b16d930,,224,2605.68,946.4,4,583672.32,2466015.5519999997,,
b55b2db2eb,,8,350.0,0.0,1,2800.0,0.0,,
b55ce48b7c,,158,4500.0,0.0,1,711000.0,0.0,,
b55d4e60d3,,149,152.99,0.0,1,22795.510000000002,0.0,,
b55f05f13d,,23,304.0,320.0,1,6992.0,97280.0,,
b560f85dbc,,2,4198.0,0.0,2,8396.0,0.0,,
b561237be7,,149,349.0,0.0,1,52001.0,0.0,,
b561691585,,86,15258.0,0.0,9,1312188.0,0.0,,
b561f54f48,,1,5000.0,0.0,1,5000.0,0.0,,
b56254c829,,296,2241.35,3160.75,3,663439.6,7084347.012499999,,
b56398ef85,,3,1699.0,0.0,1,5097.0,0.0,,
b563afb781,,54,2709.56,2851.73,2,146316.24,7726933.5388,,
b563b3ecb7,,5,399.0,0.0,1,1995.0,0.0,,
b56437966a,,322,970.46,2519.7,2,312488.12,2445268.062,,
b564ff2cea,,4,749.0,0.0,1,2996.0,0.0,,
b5663cb984,,1,2500.0,0.0,1,2500.0,0.0,,
b567efd5e7,,518,1373.52,1957.05,3,711483.36,2688047.316,,
b56b1b2dea,,56,5034.05,5299.0,1,281906.8,26675430.95,,
b5722a443c,,4016,1173.65,158.0,8,4713378.4,185436.7,,
b572e7249a,,3164,28039.2,526.5,112,88716028.8,14762638.8,,
b574dcd97f,,100,521.34,812.59,1,52134.0,423635.67060000007,,
b575d32d2b,,3,370.0,0.0,1,1110.0,0.0,,
b575d62e4f,,5,180.0,0.0,1,900.0,0.0,,
b576b8127f,,12,8630.0,0.0,2,103560.0,0.0,,
b5781e6cf6,,1,38500.0,0.0,1,38500.0,0.0,,
b57cd0d27d,,2,8100.0,0.0,2,16200.0,0.0,,
b57d073f4d,,131,2400.0,0.0,1,314400.0,0.0,,
b57e7187e6,,4,172.0,0.0,1,688.0,0.0,,
b57e7dced9,,82,731.22,860.29,1,59960.04,629061.2538,,
b580792a65,,6737,898.0,0.0,2,6049826.0,0.0,,
b580d85d01,,3,134.09,148.99,1,402.27,19978.0691,,
b5839a8842,,13,2577.0,0.0,10,33501.0,0.0,,
b584e7be0b,,11,198.0,0.0,2,2178.0,0.0,,
b586506962,,310,18259.1,0.0,14,5660321.0,0.0,,
b58731a63e,,11792,8692.869999999999,0.0,15,102506323.03999999,0.0,,
b5885e06b6,,4,61.36,149.65,1,245.44,9182.524,,
b589dc425e,,4,2075.0,0.0,3,8300.0,0.0,,
b58c75c19d,,18325,70733.35,2134.0,184,1296188638.75,150944968.9,,
b58d831bc5,,14,5710.0,0.0,4,79940.0,0.0,,
b58d9bf277,,1,20000.0,0.0,1,20000.0,0.0,,
b58da7ac96,,38,1591.0,0.0,1,60458.0,0.0,,
b58eba1ff8,,398,4024.3,249.0,6,1601671.4000000001,1002050.7000000001,,
b591220627,,1265,908.74,0.0,2,1149556.1,0.0,,
b591228d64,,87,3944.99,499.99,2,343214.13,1972455.5500999999,,
b59144c4a5,,0,84.91,0.0,1,0.0,0.0,,
b59296d97d,,683,248.04,636.0,1,169411.32,157753.44,,
b593037e2a,,2,1715.0,0.0,2,3430.0,0.0,,
b593445903,,30,999.0,0.0,1,29970.0,0.0,,
b594a4ac26,,8,249.0,0.0,1,1992.0,0.0,,
b5957da40d,,169,3601.6,1668.0,5,608670.4,6007468.8,,
b599db0d6c,,20882,12779.65,944.0,47,266864651.29999998,12063989.6,,
b59a981b43,,1,49000.0,0.0,1,49000.0,0.0,,
b59c64e512,,37,4023.16,4496.0,4,148856.91999999998,18088127.36,,
b59d09a635,,1,836.1,929.0,1,836.1,776736.9,,
b59d116776,,405,7782.43,12737.0,10,3151884.15,99124810.91,,
b59d7b66d8,,7,129.0,0.0,1,903.0,0.0,,
b59dc3ac40,,9,1176.0,0.0,4,10584.0,0.0,,
b5a16145d5,,27,1401.3000000000002,1557.0,3,37835.100000000006,2181824.1,,
b5a381e723,,1,289.0,0.0,1,289.0,0.0,,
b5a4194003,,1,868.0,0.0,1,868.0,0.0,,
b5a7481560,,1,600.0,0.0,1,600.0,0.0,,
b5a8ed99f0,,2178,299.0,0.0,1,651222.0,0.0,,
b5a928f236,,25,1578.0,0.0,3,39450.0,0.0,,
b5ab81e787,,2,870.0,0.0,1,1740.0,0.0,,
b5ab82f33a,,1,1870.6,0.0,1,1870.6,0.0,,
b5ac6fc991,,74,2084.1,2250.0,2,154223.4,4689225.0,,
b5af1ad203,,1,699.0,0.0,1,699.0,0.0,,
b5b4e94a08,,3,159.94,280.59,1,479.82,44877.5646,,
b5b6a1435e,,7,1200.0,0.0,1,8400.0,0.0,,
b5b6bbc1a1,,181,1786.5,430.0,4,323356.5,768195.0,,
b5b72d3746,,279,203.63,408.98,2,56812.77,83280.5974,,
b5b747837d,,24,407.0,0.0,1,9768.0,0.0,,
b5b8e3b21b,,19,649.0,0.0,2,12331.0,0.0,,
b5b9b08fbb,,298,688.0,0.0,1,205024.0,0.0,,
b5ba9ae4ff,,237,402.3,596.0,2,95345.1,239770.80000000002,,
b5bbc37ab0,,3,1068.0,0.0,2,3204.0,0.0,,
b5bcd76fe1,,1,790.0,0.0,1,790.0,0.0,,
b5bd340ff2,,86,104.01,208.01,1,8944.86,21635.1201,,
b5be248030,,4,920.0,690.0,2,3680.0,634800.0,,
b5bff071ee,,41,67036.26,0.0,2,2748486.6599999997,0.0,,
b5c05054be,,119,609.77,961.5600000000001,3,72562.63,586330.4412,,
b5c0f7efb3,,165,5575.13,1255.0,7,919896.4500000001,6996788.15,,
b5c113ac87,,17,388.0,596.93,1,6596.0,231608.83999999997,,
b5c181c833,,18,219.0,0.0,1,3942.0,0.0,,
b5c223db70,,22,120104.0,0.0,14,2642288.0,0.0,,
b5c275eb6a,,0,701.85,1253.3,1,0.0,879628.605,,
b5c2cc1b36,,1,4100.0,0.0,1,4100.0,0.0,,
b5c2d1d738,,5092,8957.550000000001,8028.05,6,45611844.60000001,71911659.2775,,
b5c3702b78,,6,1099.0,0.0,1,6594.0,0.0,,
b5c7daa09f,,101,1603.5,85.0,6,161953.5,136297.5,,
b5c83b51c3,,16,1258.0,0.0,2,20128.0,0.0,,
b5c8bfbc90,,167,2798.0,0.0,2,467266.0,0.0,,
b5c9bfad4b,,35,394.4,0.0,1,13804.0,0.0,,
b5ce06cbf2,,9,1535.0,0.0,2,13815.0,0.0,,
b5ce2fad9a,,4,599.0,0.0,1,2396.0,0.0,,
b5d47c6899,,2,1650.0,0.0,2,3300.0,0.0,,
b5d48e0869,,3899,2899.06,1269.9499999999998,5,11303434.94,3681661.2469999995,,
b5d4a9a6c1,,3,7443.0,0.0,3,22329.0,0.0,,
b5d524e359,,3,1280.0,0.0,2,3840.0,0.0,,
b5d8b08f2f,,5,2979.0,0.0,5,14895.0,0.0,,
b5dcdddff7,,17,1198.0,0.0,2,20366.0,0.0,,
b5dd3a6c81,,191,866.03,1254.98,2,165411.72999999998,1086850.3294,,
b5dda0c830,,172,1960.0,0.0,2,337120.0,0.0,,
b5decaaf42,,4,1229.98,0.0,2,4919.92,0.0,,
b5df705709,,3,416.0,0.0,1,1248.0,0.0,,
b5df70a337,,1,11594.0,0.0,2,11594.0,0.0,,
b5dfae9aaa,,192,1047.35,0.0,2,201091.19999999998,0.0,,
b5e23e245c,,1,5600.0,0.0,1,5600.0,0.0,,
b5e3099b13,,100,250.0,0.0,1,25000.0,0.0,,
b5e34161de,,1,6000.0,0.0,1,6000.0,0.0,,
b5e6b36926,,1,427.5,450.0,1,427.5,192375.0,,
b5ec284bbc,,5,4201.0,2850.0,2,21005.0,11972850.0,,
b5ec55fc0e,,1,148.0,0.0,1,148.0,0.0,,
b5ec7c2268,,1,2500.0,0.0,1,2500.0,0.0,,
b5ed2922f9,,7,291.75,389.0,1,2042.25,113490.75,,
b5edbc484b,,1,660.0,0.0,1,660.0,0.0,,
b5ee00638d,,5,67.58,102.4,1,337.9,6920.192,,
b5ee7ecc4c,,51,119.2,298.0,1,6079.2,35521.6,,
b5eed3dd8a,,2,2427.25,0.0,2,4854.5,0.0,,
b5f07da95a,,379,636.0,0.0,1,241044.0,0.0,,
b5f2a5803b,,1,690.0,0.0,1,690.0,0.0,,
b5f2e50cd0,,35,584.0,0.0,2,20440.0,0.0,,
b5f4026e57,,3,332.49,349.99,1,997.47,116368.17510000001,,
b5f4f7ded0,,18320,2069.63,2242.47,5,37915621.6,4641083.1861,,
b5f4fb254b,,1040,1714.05,3435.98,5,1782612.0,5889441.519,,
b5f5076ba9,,1,2499.0,0.0,1,2499.0,0.0,,
b5f5b86f53,,1,800.0,0.0,1,800.0,0.0,,
b5f6a55fb6,,3,867.3,99.0,3,2601.8999999999996,85862.7,,
b5f6e28970,,472,3678.15,3392.0,5,1736086.8,12476284.8,,
b5f955489f,,16,990.0,0.0,1,15840.0,0.0,,
b5fa5cf905,,14,498.2,388.0,2,6974.8,193301.6,,
b5faf6dddd,,28,225.41,281.9,1,6311.48,63543.07899999999,,
b5fbdef9d6,,1,5000.0,0.0,1,5000.0,0.0,,
b5fc4ab72f,,10,88.0,0.0,1,880.0,0.0,,
b5fca43dd2,,0,180.0,0.0,1,0.0,0.0,,
b60197f729,,10,25700.0,0.0,2,257000.0,0.0,,
b601f8a108,,1,15900.0,0.0,1,15900.0,0.0,,
b605ce375d,,58,1311.2,0.0,2,76049.6,0.0,,
b605f85332,,1,13500.0,0.0,1,13500.0,0.0,,
b60613ff05,,298,1100.0,0.0,1,327800.0,0.0,,
b6082cb137,,2,2500.0,0.0,2,5000.0,0.0,,
b609fe20b5,,2,10800.0,0.0,2,21600.0,0.0,,
b60a3e8dba,,7400,762.8299999999999,442.58,2,5644941.999999999,337613.30139999994,,
b60f86a7a0,,1,1100.0,0.0,1,1100.0,0.0,,
b610f9c0d4,,60,747.11,821.0,1,44826.6,613377.31,,
b612313556,,25,917.5,0.0,2,22937.5,0.0,,
b613434a17,,4,2338.06,0.0,1,9352.24,0.0,,
b6171927c3,,50,298.0,0.0,1,14900.0,0.0,,
b618488283,,8813,893.39,1545.49,3,7873446.07,1380725.3111,,
b619a0aa4d,,3,1497.0,0.0,3,4491.0,0.0,,
b61a43176b,,2912,1606.59,1383.99,9,4678390.08,2223504.4941,,
b61a89be29,,1,4500.0,0.0,1,4500.0,0.0,,
b61aeb7a38,,26,3340.0,0.0,7,86840.0,0.0,,
b61d03eabc,,56,952.8199999999999,0.0,2,53357.92,0.0,,
b61fdc6d8c,,5,557.0,0.0,3,2785.0,0.0,,
b626588a88,,227,11202.1,22574.239999999998,5,2542876.7,252878893.90399998,,
b6277124a5,,2,4769.1,5299.0,1,9538.2,25271460.900000002,,
b627ab1027,,249,2712.87,2398.0,14,675504.63,6505462.26,,
b6289dfb13,,17,850.0,0.0,1,14450.0,0.0,,
b62a71632f,,1,10250.0,0.0,1,10250.0,0.0,,
b62a89b07e,,2,2399.0,0.0,1,4798.0,0.0,,
b62ab00efd,,1092,1211.78,0.0,2,1323263.76,0.0,,
b62b160fe4,,9,6294.05,2819.0,3,56646.450000000004,17742926.95,,
b62b6646df,,7,1310.0,0.0,3,9170.0,0.0,,
b62ed6262c,,83,1800.78,0.0,4,149464.74,0.0,,
b62ed90b30,,2991,16738.0,0.0,3,50063358.0,0.0,,
b6301625b2,,20,1790.0,0.0,2,35800.0,0.0,,
b6308bff6a,,1,1500.0,0.0,1,1500.0,0.0,,
b6316ec3e2,,18,2707.0,0.0,5,48726.0,0.0,,
b6334ca22f,,21,1250.0,0.0,1,26250.0,0.0,,
b633685615,,448,13661.59,0.0,8,6120392.32,0.0,,
b63679f7c0,,4,1486.0,0.0,2,5944.0,0.0,,
b637d1badd,,2,256.67,0.0,1,513.34,0.0,,
b638b3a1d3,,100,2845.93,0.0,1,284593.0,0.0,,
b63c8fc2ad,,4,760.0,0.0,1,3040.0,0.0,,
b63ca79df0,,1,250.0,0.0,1,250.0,0.0,,
b63cc65f3d,,10,4225.0,0.0,1,42250.0,0.0,,
b63dbe655a,,4,22949.04,10999.0,2,91796.16,252416490.96,,
b63fb1d0a7,,13,782.0,0.0,1,10166.0,0.0,,
b64142493f,,65,3437.0,0.0,12,223405.0,0.0,,
b64197246f,,110,2326.25,535.0,6,255887.5,1244543.75,,
b642274441,,177,3715.91,0.0,7,657716.07,0.0,,
b64319da40,,296,4788.75,425.0,11,1417470.0,2035218.75,,
b644358a7a,,3,89.0,0.0,1,267.0,0.0,,
b646729d73,,4,999.0,0.0,1,3996.0,0.0,,
b646772baa,,29,600.0,0.0,1,17400.0,0.0,,
b6477d049a,,50,499.0,0.0,1,24950.0,0.0,,
b64901b263,,30411,858.0,0.0,2,26092638.0,0.0,,
b649c87b9e,,5,36550.0,0.0,5,182750.0,0.0,,
b64abd8fc9,,65,1021.0,990.0,2,66365.0,1010790.0,,
b64b165868,,20,1200.0,0.0,1,24000.0,0.0,,
b64daafa59,,5,2100.0,0.0,1,10500.0,0.0,,
b64db50e7b,,1,1199.0,0.0,1,1199.0,0.0,,
b64f06faa4,,2,920.25,1227.0,1,1840.5,1129146.75,,
b65026bdeb,,1,700.0,0.0,1,700.0,0.0,,
b651a9e8dd,,35,786.6,899.0,1,27531.0,707153.4,,
b653d9c297,,20,0.0,0.0,2,0.0,0.0,,
b654c61b99,,1,499.0,0.0,1,499.0,0.0,,
b6570bdd78,,20392,4516.57,4496.55,9,92101895.44,20308982.833499998,,
b657e78442,,11,499.0,0.0,1,5489.0,0.0,,
b658a7f50d,,10,129.0,0.0,1,1290.0,0.0,,
b658b2f600,,9,2472.0,0.0,2,22248.0,0.0,,
b658bc76b0,,272,1293.5,0.0,2,351832.0,0.0,,
b658f573f0,,1068,12151.0,4712.0,10,12977268.0,57255512.0,,
b6597dda63,,2,1400.0,0.0,2,2800.0,0.0,,
b659ff2b93,,4,0.0,0.0,1,0.0,0.0,,
b65f095a10,,500,100.0,0.0,1,50000.0,0.0,,
b660b24321,,1,12000.0,0.0,1,12000.0,0.0,,
b660f877d9,,3,9508.0,0.0,1,28524.0,0.0,,
b6610c3912,,1,9900.0,0.0,1,9900.0,0.0,,
b6622e998c,,433,10954.0,0.0,17,4743082.0,0.0,,
b667b54f8f,,0,230.83,242.99,1,0.0,56089.381700000005,,
b668b12d14,,1,1000000.0,0.0,1,1000000.0,0.0,,
b66c236604,,238,2316.56,0.0,3,551341.28,0.0,,
