seller_nickname,stock,price,regular_price,Products,total_amount,regular_total_amount,Kmeans,AgC
6caec45a9a,17,1529.1,1699.0,1,25994.699999999997,2597940.9,1,3
6cb559ea77,374,246.36,347.0,2,92138.64,85486.92,1,3
6cbca98658,2,6715.3,7760.0,2,13430.6,52110728.0,3,1
6cbe2044aa,22,115.93,139.68,1,2550.46,16193.102400000002,1,3
6cc74044e7,86,289.06,596.0,2,24859.16,172279.76,1,3
6cc8243d13,1,141.79,295.55,1,141.79,41906.0345,1,3
6cc946b4d5,149,798.0,839.9,3,118902.0,670240.2,1,3
6ccdc0e90b,14,1794.0,2276.0,3,25116.0,4083144.0,1,3
6cd1bee727,11,104.25,139.0,1,1146.75,14490.75,1,3
6cd46f8df7,109,1048.8,1174.0,6,114319.2,1231291.2,1,3
6cd98d90fa,86,128.14,298.0,1,11020.039999999999,38185.719999999994,1,3
6ce044496d,20,739.14,778.05,2,14782.8,575087.877,1,3
6ce24d1eff,9,10723.45,13998.0,2,96511.05,150106853.10000002,3,0
6ce3191fad,1,10924.05,11499.0,1,10924.05,125615650.94999999,3,0
6cf5b4bd34,1,247.34,298.0,1,247.34,73707.32,1,3
6d135b5af9,3006,2087.89,2709.0,14,6276197.34,5656094.01,3,1
6d1743f5dc,12,855.0,900.0,2,10260.0,769500.0,1,3
6d1c9c9fc7,532,1801.4499999999998,1984.0,6,958371.3999999999,3574076.8,1,1
6d29a188b1,310,147.0,350.0,1,45570.0,51450.0,1,3
6d2f894ff5,2,1999.0,2999.0,1,3998.0,5995001.0,1,3
6d306ad715,124,2969.1,3218.0,2,368168.39999999997,9554563.799999999,1,3
6d33c6d00c,858,616.55,649.0,1,528999.8999999999,400140.94999999995,1,3
6d357c6e4e,26,512.0,800.0,1,13312.0,409600.0,1,3
6d386572ee,7,271.15,319.0,1,1898.0499999999997,86496.84999999999,1,3
6d3b0ded70,27,1943.5500000000002,2991.08,2,52475.850000000006,5813313.534,1,3
6d3cac3619,767,4745.25,4995.0,1,3639606.75,23702523.75,3,1
6d3f67fc19,195,120.0,200.0,1,23400.0,24000.0,1,3
6d58c4fb44,922,1174.65,1389.6,4,1083027.3,1632293.6400000001,1,3
6d5b54556d,17,559.2,699.0,1,9506.400000000001,390880.80000000005,1,3
6d5e60a33d,49,975.8900000000001,2020.24,2,47818.61000000001,1971532.0136000002,1,3
6d6132a977,93,1439.83,2149.0,1,133904.19,3094194.67,1,3
6d6670fd1e,4,3030.7799999999997,4097.0,3,12123.119999999999,12417105.659999998,1,1
6d66e3f797,9,495.0,660.0,1,4455.0,326700.0,1,3
6d66f8860c,65,234.57,355.41,1,15247.05,83368.5237,1,3
6d6873fb75,368,7650.56,14932.06,4,2815406.08,114238620.9536,3,0
6d6945d468,30,836.35,880.49,1,25090.5,736397.8115000001,1,3
6d6e38b8ff,26,7025.370000000001,7395.139999999999,3,182659.62000000002,51953594.7018,3,1
6d72ae38d0,18,539.1,599.0,1,9703.800000000001,322920.9,1,3
6d7862d2bd,132,168.35,430.24,1,22222.2,72430.904,1,3
6d79b29021,956,331.55,349.0,1,316961.8,115710.95,1,3
6d847a4ef5,161,189.05,199.0,1,30437.050000000003,37620.950000000004,1,3
6d88a2171b,12,2317.05,2439.0,2,27804.600000000002,5651284.95,1,3
6d9718d90f,28,135.0,150.0,1,3780.0,20250.0,1,3
6da048f505,52,53.1,59.0,1,2761.2000000000003,3132.9,1,3
6da09cf76a,53,159.31,179.0,1,8443.43,28516.49,1,3
6da75b7c54,10,404.1,449.0,1,4041.0,181440.90000000002,1,3
6dabf33e7d,10,119.2,149.0,1,1192.0,17760.8,1,3
6db66fcc34,101,2048.4,2276.0,4,206888.40000000002,4662158.4,1,3
6db8888b0c,13,423.37,926.0,3,5503.81,392040.62,1,3
6dbe4ad7b7,1000,4124.3,6130.349999999999,6,4124300.0,25283402.505,3,1
6dbe5cbd4a,2816,6161.2,6969.66,11,17349939.2,42941469.191999994,0,2
6dc2d124ed,43,1925.8,2088.0,2,82809.4,4021070.4,1,3
6dc369c95e,39,4002.68,6309.969999999999,4,156104.52,25256790.719599996,3,1
6dc6b79684,1,1598.72,2498.0,1,1598.72,3993602.56,1,3
6dc8a10fc2,4,804.65,847.0,1,3218.6,681538.5499999999,1,3
6dcccf3a3f,71,4078.5299999999997,4346.0,9,289575.63,17725291.38,3,1
6dcff69666,1436,499.45,1122.36,3,717210.2,560562.7019999999,1,3
6dd4126564,9,7347.300000000001,7734.0,4,66125.70000000001,56824018.20000001,3,1
6dde0a591e,17,1332.84,1403.0,3,22658.28,1869974.5199999998,1,3
6ddf6629a1,4771,2594.33,2887.28,6,12377548.43,7490557.122400001,0,1
6de4a68e2e,2,1139.05,1199.0,1,2278.1,1365720.95,1,3
6deb8dc7b6,146,2161.29,4112.7,7,315548.33999999997,8888737.383,1,1
6dfbd26879,70,929.69,1309.42,1,65078.3,1217354.6798,1,3
6e00a89101,160,199.5,399.0,1,31920.0,79600.5,1,3
6e06c5d139,14,132.05,139.0,1,1848.7000000000003,18354.95,1,3
6e1026129c,244,5956.82,6474.84,6,1453464.0799999998,38569456.4088,3,1
6e1a1106df,29,1665.0,1850.0,2,48285.0,3080250.0,1,3
6e1f250df6,181,1404.1,1769.0,3,254142.09999999998,2483852.9,1,3
6e1f885524,500,416.77,438.84,1,208385.0,182895.34679999997,1,3
6e268cba95,1,1139.05,1199.0,1,1139.05,1365720.95,1,3
6e29458db5,20,2678.33,3717.0,3,53566.6,9955352.61,1,3
6e29b27a14,105,375.25,395.0,3,39401.25,148223.75,1,3
6e2c211b8f,69,2362.65,2487.0,10,163022.85,5875910.55,1,1
6e2d135c76,94,884.23,1075.6,4,83117.62,951077.788,1,3
6e2de797a7,1,2368.98,2889.0,1,2368.98,6843983.22,1,3
6e3ad18c78,804,5012.0,5389.3,12,4029648.0,27011171.6,3,1
6e438ea927,35,6317.4,7269.0,6,221109.0,45921180.599999994,3,1
6e4a178823,127,2825.52,4461.22,4,358841.04,12605266.3344,1,1
6e4b9081d8,5,185.25,195.0,1,926.25,36123.75,1,3
6e4cee48d1,252,480.18999999999994,1047.0,3,121007.87999999999,502758.92999999993,1,3
6e4d1e15b5,3,770.0,1000.0,1,2310.0,770000.0,1,3
6e4f65a57b,17,3710.0,5300.0,1,63070.0,19663000.0,1,1
6e502bf95d,881,408.59,449.0,1,359967.79,183456.90999999997,1,3
6e5423866f,67,250.35,308.0,2,16773.45,77107.8,1,3
6e5484f365,19,3569.26,4040.0,10,67815.94,14419810.4,3,1
6e56600c81,3,532.5,710.0,1,1597.5,378075.0,1,3
6e5bd59552,131,1678.9,3099.88,4,219935.90000000002,5204388.532000001,1,3
6e5e64573a,2,151.3,170.0,1,302.6,25721.000000000004,1,3
6e605ce0df,200,329.97,439.59,1,65994.0,145051.5123,1,3
6e60f9664f,12,3038.1,3198.0,2,36457.2,9715843.799999999,1,3
6e631e0f77,58,11518.75,12125.0,14,668087.5,139664843.75,3,0
6e64eda278,5,674.1,749.0,1,3370.5,504900.9,1,3
6e6777cd01,6,208.6,298.0,1,1251.6,62162.799999999996,1,3
6e685b4299,20,5724.04,11223.6,1,114480.8,64244335.344000004,3,1
6e6c935dfd,10,379.05,399.0,1,3790.5,151240.95,1,3
6e6d29237f,866,13640.199999999999,14789.0,34,11812413.2,201724917.79999998,2,0
6e6d2b92ef,104,1583.08,2517.45,8,164640.32,3985324.7459999993,1,1
6e6f11ad44,46,2363.15,2587.0,4,108704.90000000001,6113469.05,1,3
6e727084eb,200,2907.66,3117.16,4,581532.0,9063641.4456,1,1
6e750f7e61,13,399.0,475.0,1,5187.0,189525.0,1,3
6e7677e2b9,74,2449.74,4526.85,2,181280.75999999998,11089605.519,1,3
6e77c3a1c4,100,12607.48,14832.34,2,1260748.0,186998429.9032,3,0
6e77edecb6,18,5120.360000000001,5719.9,10,92166.48000000001,29287947.164,3,1
6e7cf962c6,108,545.91,587.0,2,58958.28,320449.17,1,3
6e7d132e05,19,199.0,306.16,1,3781.0,60925.840000000004,1,3
6e7faaecd9,1800,415.09,436.97,1,747162.0,181381.8773,1,3
6e8d567044,5,890.0,1000.0,1,4450.0,890000.0,1,3
6e8e2426dc,891,2489.4,2637.92,5,2218055.4,6566838.048,1,1
6e8f74b3eb,49,3227.45,3669.0,11,158145.05,11841514.049999999,3,1
6e93b886f4,69,2248.9,3898.0,2,155174.1,8766212.200000001,1,3
6e9dbd7d77,11,13892.84,14624.05,2,152821.24,203169586.802,3,0
6ea3e3092d,197,598.97,725.42,1,117997.09000000001,434504.8174,1,3
6ea6678b54,219,159.16,277.99,2,34856.04,44244.8884,1,3
6ea6f80024,1400,2364.81,3331.73,7,3310734.0,7878908.4213,1,1
6eb1db8434,454,379.85,726.0,3,172451.90000000002,275771.10000000003,1,3
6eb6635641,3,990.0,1100.0,1,2970.0,1089000.0,1,3
6ebe5c8368,2,792.1,890.0,1,1584.2,704969.0,1,3
6ec5ca88f2,23,454.95,699.95,5,10463.85,318442.2525,1,3
6ed81f48a3,14,1249.65,2053.0,2,17495.100000000002,2565531.45,1,3
6ed83de5a9,12,1452.07,1593.67,4,17424.84,2314120.3969,1,3
6ede70759e,21,2532.0,3324.0,2,53172.0,8416368.0,1,3
6eee8d566b,11,4032.35,4515.0,6,44355.85,18206060.25,3,1
6eeeda8583,8,13178.0,26356.0,4,105424.0,347319368.0,2,0
6f09cb8932,59,457.62,789.0,1,26999.58,361062.18,1,3
6f0c21133b,120,849.6,1200.0,5,101952.0,1019520.0,1,3
6f0f0de89b,4,422.06,449.0,1,1688.24,189504.94,1,3
6f111e00da,115,112.54,165.5,1,12942.1,18625.370000000003,1,3
6f149a00de,180,261.65999999999997,336.0,2,47098.799999999996,87917.76,1,3
6f161fdbaf,49,879.34,1708.0,3,43087.66,1501912.72,1,3
6f1f1fe185,12,23748.1,24998.0,2,284977.19999999995,593655003.8,2,0
6f2130fbe3,231,385.0,700.0,1,88935.0,269500.0,1,3
6f216fb40a,88,1866.58,2136.95,10,164259.03999999998,3988788.1309999996,1,1
6f2d1dd5b2,42,254.96,268.43,1,10708.32,68438.9128,1,3
6f3354c48b,99,299.25,315.0,1,29625.75,94263.75,1,3
6f3b751553,116,330.4,510.0,3,38326.399999999994,168504.0,1,3
6f411adb73,57,748.8,896.21,2,42681.6,671082.048,1,3
6f48db3d8b,107,3388.0,3860.0,2,362516.0,13077680.0,1,1
6f4aac1eff,1,283.1,298.0,1,283.1,84363.8,1,3
6f4f44a6d0,68,136.95,165.0,1,9312.599999999999,22596.749999999996,1,3
6f502d2646,63,75.95,253.28,1,4784.85,19236.616,1,3
6f52ff88c0,4,100.8,112.0,1,403.2,11289.6,1,3
6f56a48167,2995,1925.85,2417.64,3,5767920.75,4656011.994,1,1
6f5a23ca72,10,714.45,1299.0,1,7144.5,928070.55,1,3
6f60bd65e7,173,538.8,898.0,2,93212.4,483842.39999999997,1,3
6f6380c236,2117,1344.5900000000001,1524.92,2,2846497.0300000003,2050392.1828000003,1,1
6f639297e7,379,1794.76,2898.0,2,680214.04,5201214.4799999995,1,3
6f6a56fcdd,34,4689.12,6297.0,3,159430.08,29527388.64,3,1
6f6a83f1e5,49,196.02,297.0,1,9604.980000000001,58217.94,1,3
6f6df3447d,4,9812.5,11770.0,2,39250.0,115493125.0,3,0
6f6ffdff17,10,371.95000000000005,601.9,3,3719.5000000000005,223876.70500000002,1,3
6f70f3e969,180,2126.86,2239.31,5,382834.80000000005,4762698.8666,1,3
6f712ed296,5,909.86,957.75,1,4549.3,871418.415,1,3
6f74bf0069,2,690.4,863.0,1,1380.8,595815.2,1,3
6f79484671,1471,502.55,599.99,1,739251.05,301524.9745,1,3
6f8bfff4bd,63,99.57,126.05,1,6272.91,12550.798499999999,1,3
6f92d3c2c0,40,470.25,495.0,1,18810.0,232773.75,1,3
6fa1f71697,278,1870.6,4676.5,1,520026.8,8747860.9,1,3
6fa85e3662,639,979.8,1911.0,4,626092.2,1872397.7999999998,1,3
6fa8d0a7a6,250,9992.79,15779.0,21,2498197.5,157676233.41000003,2,0
6fac0ce7db,56,1253.73,1564.98,5,70208.88,1962062.3754,1,3
6fb24399db,12,416.4,517.0,3,4996.799999999999,215278.8,1,3
6fb837be87,16,2938.68,3596.0,4,47018.88,10567493.28,1,1
6fbd97b26d,95,1368.0,3800.0,1,129960.0,5198400.0,1,3
6fbdae68e2,200,738.1500000000001,798.0,2,147630.00000000003,589043.7000000001,1,3
6fc52c2790,31,105.65,229.68,1,3275.15,24265.692000000003,1,3
6fc76f4460,1,122.71,231.58,1,122.71,28417.1818,1,3
6fccde43d3,19,871.3,1429.0,2,16554.7,1245087.7,1,3
6fcd8476c4,5,1358.3,1598.0,2,6791.5,2170563.4,1,3
6fd2717461,33,10268.7,11910.0,6,338867.10000000003,122300217.00000001,3,0
6fd31083fe,18,142.2,158.0,1,2559.6,22467.6,1,3
6fdbd03d92,1732,1034.25,1744.33,6,1791321.0,1804073.3025,1,1
6fdc8f074b,48,988.2,1098.0,1,47433.600000000006,1085043.6,1,3
6fdea45abe,194,2485.46,2877.0,4,482179.24,7150668.42,1,3
6feb683b82,50,189.0,210.0,1,9450.0,39690.0,1,3
6ff3dc4a78,970,720.71,1104.2,4,699088.7000000001,795807.9820000001,1,3
6ff584d26d,56,140.67,149.65,1,7877.5199999999995,21051.265499999998,1,3
70014e4e77,988,4322.5,4550.0,1,4270630.0,19667375.0,1,1
7006df31cb,1684,336.71,701.48,1,567019.64,236195.3308,1,3
70073cb593,6,602.06,1067.0,2,3612.3599999999997,642398.0199999999,1,3
700a31e39f,1,1599.2,1999.0,1,1599.2,3196800.8000000003,1,3
700fb4260a,230,239.24,328.0,2,55025.200000000004,78470.72,1,3
7012c3ce04,13,6330.52,7077.0,3,82296.76000000001,44801090.04000001,3,1
7013f56460,51,69.66,129.0,1,3552.66,8986.14,1,3
7014e2c7b3,201,1384.1,1470.0,2,278204.1,2034626.9999999998,1,3
701661ab56,5,489.34,569.0,1,2446.7,278434.45999999996,1,3
7016e9e777,41,796.02,1369.0,2,32636.82,1089751.38,1,3
7023a2a76d,15,514.96,628.0,1,7724.400000000001,323394.88,1,3
7023f244e6,2,1498.0,1620.0,2,2996.0,2426760.0,1,3
70263b461e,217,7887.13,8302.25,6,1711507.21,65480925.042500004,3,1
7026db2d28,13,1526.64,1606.99,4,19846.32,2453295.2136000004,1,3
7028d09c7a,75,459.56,615.6500000000001,3,34467.0,282928.11400000006,1,3
703342c270,12,1409.8799999999999,1617.0,3,16918.559999999998,2279775.96,1,3
703a4c4b5b,1,664.05,699.0,1,664.05,464170.94999999995,1,3
7041a07fc4,5,170.05,179.0,1,850.25,30438.95,1,3
7043a6639f,7,339.15,399.0,1,2374.0499999999997,135320.84999999998,1,3
704f3b3afd,2099,820.07,910.98,1,1721326.9300000002,747067.3686,1,3
7056214ab6,76,3414.3,3594.0,2,259486.80000000002,12270994.200000001,1,3
70721b5d85,11,149.15,157.0,1,1640.65,23416.55,1,3
70729145c9,53,1195.2,1328.0,3,63345.600000000006,1587225.6,1,3
707c7a3dcc,967,274.55,289.0,1,265489.85000000003,79344.95,1,3
707c7c789f,587,571.95,738.0,2,335734.65,422099.10000000003,1,3
7080d15118,1195,65.55,69.0,1,78332.25,4522.95,1,3
70829b8255,52,7215.86,9236.0,7,375224.72,66645682.95999999,3,1
70875fafe8,50,949.99,999.99,1,47499.5,949980.5001000001,1,3
7087afa6bc,30,848.31,2151.19,2,25449.3,1824875.9889,1,3
7093d25da3,2,2137.5,2250.0,1,4275.0,4809375.0,1,3
7094f4b7c9,101,985.45,1181.0,2,99530.45000000001,1163816.45,1,3
709953ecc3,190,5845.55,6438.0,12,1110654.5,37633650.9,3,1
709dbaca54,40,433.89,762.6800000000001,3,17355.6,330919.22520000004,1,3
70ad57f5f0,1480,388.55,409.0,1,575054.0,158916.95,1,3
70ad61884d,198,181.78,298.0,1,35992.44,54170.44,1,3
70b1f7bab2,50,888.74,1269.64,1,44437.0,1128379.8536,1,3
70b4351fd0,5,3397.5,3600.0,2,16987.5,12231000.0,1,1
70b4afe02b,1483,1074.29,1226.55,3,1593172.0699999998,1317670.3994999998,1,3
70bbcbe1bd,11,151.05,159.0,1,1661.5500000000002,24016.95,1,3
70bfae86a9,354,1697.56,2789.0,8,600936.24,4734494.84,1,1
70c12165f4,5,169.15,199.0,1,845.75,33660.85,1,3
70c94f9a95,17,1336.17,2076.36,2,22714.89,2774369.9412000002,1,3
70d44ad119,354,5343.5,6150.0,2,1891599.0,32862525.0,3,1
70d9189861,401,295.92,311.5,2,118663.92000000001,92179.08,1,3
70fa2871db,199,1794.55,1889.0,2,357115.45,3389904.9499999997,1,3
70fbd8b97b,35,5109.04,5675.0,5,178816.4,28993802.0,3,1
7104fe546e,2000,1436.4299999999998,1761.73,2,2872859.9999999995,2530601.8238999997,1,1
710eb24627,199,5707.85,6985.0,15,1135862.1500000001,39869332.25,3,1
7110dc3ccf,19,1275.8300000000002,2131.6800000000003,5,24240.770000000004,2719661.2944000005,1,3
7123d841de,59,872.08,918.27,2,51452.72,800804.9016,1,3
712b865831,5,2309.45,2637.0,5,11547.25,6090019.649999999,1,3
7131bc616e,34,179.58,299.3,1,6105.72,53748.29400000001,1,3
71343273b2,1,448.94,748.24,1,448.94,335914.8656,1,3
7139c1b7db,674,1729.3600000000001,2544.02,7,1165588.6400000001,4399526.427200001,1,1
715b4d5e02,135,626.21,1084.0,4,84538.35,678811.64,1,3
715e152585,69,933.23,1036.8600000000001,5,64392.87,967628.8578000001,1,3
715eefd248,861,21000.0,25601.0,20,18081000.0,537621000.0,2,0
7160945350,663,20432.2,23716.61,14,13546548.6,484582518.842,2,0
7170e5fcae,2,1797.3,1997.0,1,3594.6,3589208.1,1,3
7177544953,125,282.83,523.77,1,35353.75,148137.86909999998,1,3
717773b3eb,934,373.18,393.01,1,348550.12,146663.4718,1,3
7177df880c,27,275.15,443.8,1,7429.049999999999,122111.56999999999,1,3
7179ea0aa2,259,326.24,598.6,2,84496.16,195287.26400000002,1,3
717df06f27,15,548.27,783.41,1,8224.05,429520.2007,1,3
71843ac4a8,100,393.39,414.15,1,39339.0,162922.4685,1,3
7191e834ba,98,9255.2,12879.0,11,907009.6000000001,119197720.80000001,3,0
7193e4f9a5,128,117.85,280.59,1,15084.8,33067.5315,1,3
719bff4db4,37,523.77,1496.48,1,19379.489999999998,783811.3295999999,1,3
71ace33462,36,5535.45,5934.700000000001,5,199276.19999999998,32851235.115000002,3,1
71ad453103,196,1231.23,1373.4,2,241321.08000000002,1690971.2820000001,1,3
71b0309117,3,1864.05,2581.2400000000002,2,5592.15,4811560.422,1,3
71b5f23106,30,168.97,248.49,1,5069.1,41987.3553,1,3
71b6082a6a,639,1093.1399999999999,2003.0,6,698516.46,2189559.42,1,3
71bb14dac6,695,337.64,355.41,1,234659.8,120000.6324,1,3
71bffc3c93,62,1013.65,1067.0,3,62846.299999999996,1081564.55,1,3
71c354bd99,5,230.2,598.0,2,1151.0,137659.6,1,3
71c3ef0b08,11,545.3,574.0,1,5998.299999999999,313002.19999999995,1,3
71ca80623e,5,1424.05,1499.0,1,7120.25,2134650.9499999997,1,3
71cd817c39,551,393.76,570.72,1,216961.76,224726.7072,1,3
71d2a0bb47,4,238.0,280.0,1,952.0,66640.0,1,3
71db768038,10,236.82,254.78,1,2368.2,60336.999599999996,1,3
71e1359e1e,1,2783.13,3199.0,1,2783.13,8903232.870000001,1,3
71e75fad28,197,213.25,224.47,1,42010.25,47868.2275,1,3
71e8ff8c42,9,189.0,300.0,1,1701.0,56700.0,1,3
71f4ce79e0,200,285.27,300.23,1,57054.0,85646.6121,1,3
71f781f0c7,542,8994.61,9576.96,21,4875078.62,86141020.1856,3,0
71fdec92ac,79,436.0,545.0,1,34444.0,237620.0,1,3
72034e77bd,103,5234.5,5510.0,1,539153.5,28842095.0,1,1
7204b93aee,34,5688.14,5987.52,7,193396.76,34057852.01280001,3,1
7208c6f62f,2,1197.0,1995.0,1,2394.0,2388015.0,1,3
72126f05a0,15,312.4,355.0,1,4686.0,110901.99999999999,1,3
7215e23995,1300,5265.360000000001,8153.21,7,6844968.000000001,42929585.8056,3,1
72206ade4e,78,2230.9700000000003,2792.91,9,174015.66000000003,6230898.4227,1,1
7221c04f6e,1385,316.1,931.0,3,437798.50000000006,294289.10000000003,1,3
72225daff4,16,2422.06,3107.0,9,38752.96,7525340.42,1,1
722674964b,71,3470.89,5211.48,12,246433.19,18088473.817199998,3,1
7232f3839e,750,4039.19,5049.51,7,3029392.5,20395930.2969,3,1
723b66710b,51,457.96000000000004,828.89,3,23355.960000000003,379598.4644,1,3
7243d9e652,110,2238.2,2356.0,1,246201.99999999997,5273199.199999999,1,3
72445885ee,13,194.25,258.51,1,2525.25,50215.5675,1,3
724d562ccd,7,598.0,650.0,1,4186.0,388700.0,1,3
72526d5042,3,342.0,360.0,1,1026.0,123120.0,1,3
72530eee7a,22,786.8,1206.8,3,17309.6,949510.2399999999,1,3
725b94a2a3,171,668.37,1028.83,2,114291.27,687639.1070999999,1,3
725fc7a225,631,553.26,864.0,3,349107.06,478016.64,1,3
726121a208,18,1639.5,1900.0,4,29511.0,3115050.0,1,3
7264ab251d,11,100.26,149.65,1,1102.8600000000001,15003.909000000001,1,3
72730a38ad,7,3235.11,4596.0,4,22645.77,14868565.56,1,1
7275a1ef1a,7,3055.4,3910.0,2,21387.8,11946614.0,1,1
72763e0f6b,36,361.0,380.0,1,12996.0,137180.0,1,3
7276bc63ae,39,1879.53,3999.0,1,73301.67,7516240.47,1,3
7279f5124f,60,271.24,467.65,1,16274.400000000001,126845.386,1,3
72809bea14,5,205.58,257.58,1,1027.9,52953.2964,1,3
7286ae365b,346,407.04,678.4,2,140835.84,276135.936,1,3
728f0db4c2,1,6932.0,8665.0,1,6932.0,60065780.0,3,1
728fb5c3cc,3,315.0,350.0,1,945.0,110250.0,1,3
7290744554,399,5134.79,7575.93,8,2048781.21,38900809.6047,3,1
7298332382,2156,11411.02,13944.0,12,24602159.12,159115262.88,0,2
7299fcfe3e,1,176.77,327.36,1,176.77,57867.427200000006,1,3
72a500f30e,32,864.02,2091.9,3,27648.64,1807443.438,1,3
72a9a18126,4,448.94,561.18,1,1795.76,251936.14919999999,1,3
72b0b9a859,10,379.05,399.0,1,3790.5,151240.95,1,3
72b181ade2,3,1139.05,1199.0,1,3417.1499999999996,1365720.95,1,3
72c0dc1f05,1,1135.25,1195.0,1,1135.25,1356623.75,1,3
72c5573186,2,298.08,368.0,1,596.16,109693.43999999999,1,3
72c8774854,2,107.0,145.0,1,214.0,15515.0,1,3
72d01fb386,6,49.5,55.0,1,297.0,2722.5,1,3
72d219b22e,1,2436.08,3179.83,1,2436.08,7746320.266399999,1,3
72df6faa65,50,13554.6,14268.0,6,677730.0,193397032.8,3,0
72e89dc611,411,1165.3,1777.0,2,478938.3,2070738.0999999999,1,3
72e9aaffd1,29,6491.09,7166.1,5,188241.61000000002,46515800.049,3,1
72f14ca083,4089,948.4,2261.57,8,3878007.6,2144872.988,1,1
72fc3ce197,50,298.0,372.5,1,14900.0,111005.0,1,3
72fcf02f65,38,1298.0,1423.0,2,49324.0,1847054.0,1,3
730052fdb1,14,1428.67,1757.3,7,20001.38,2510601.791,1,3
73071b2c7e,220,2411.5,2735.55,5,530530.0,6596778.825,1,3
73080a1d49,89,115.71,203.0,1,10298.189999999999,23489.129999999997,1,3
73097bf91c,328,116.35,190.8,1,38162.799999999996,22199.58,1,3
730b7b57b2,3,253.3,298.0,1,759.9000000000001,75483.40000000001,1,3
730d08e87f,336,550.0,1100.0,1,184800.0,605000.0,1,3
730e4947c0,1,473.1,498.0,2,473.1,235603.80000000002,1,3
731084cb0a,4,195.98,239.0,1,783.92,46839.22,1,3
7313581272,10,115.2,128.0,1,1152.0,14745.6,1,3
7315e3fa4d,5900,1755.0,1904.45,3,10354500.0,3342309.75,0,1
7317a6acce,40,1198.5,1275.0,1,47940.0,1528087.5,1,3
731ef7ffa9,40,1124.8,1257.0,3,44992.0,1413873.5999999999,1,3
732162b179,2493,3601.6600000000003,3791.71,6,8978938.38,13656450.2386,3,1
732a1210f9,64,4297.79,4524.0,6,275058.56,19443201.96,3,1
732e69fc36,37,4486.01,4898.96,3,165982.37,21976783.5496,1,1
7330c1e4ff,21,193.63,289.0,1,4066.23,55959.07,1,3
734093a2e9,2,2676.83,2974.25,1,5353.66,7961561.6274999995,1,3
73443a15ff,64,4542.55,5156.36,7,290723.2,23423023.118,3,1
73484f6c1d,550,1145.52,1417.99,4,630036.0,1624335.9048,1,3
734dbd2930,7,105.47,199.0,1,738.29,20988.53,1,3
73571ccd58,41,1642.83,2096.0,4,67356.03,3443371.6799999997,1,3
7359034fd9,49,160.58,259.0,1,7868.420000000001,41590.22,1,3
735cefcbbe,5,969.0,1020.0,2,4845.0,988380.0,1,3
735d1888c0,850,340.0,425.0,1,289000.0,144500.0,1,3
735f59d43a,44,345.8,364.0,1,15215.2,125871.2,1,3
7363f34760,900,687.82,724.11,1,619038.0,498057.34020000004,1,3
736a133efd,11,254.13,298.98,1,2795.43,75979.7874,1,3
736aaf8166,57,599.25,799.0,1,34157.25,478800.75,1,3
736c6aaf44,63,1092.88,1586.0,4,68851.44,1733307.6800000002,1,3
736ffe234b,73,1805.5,2431.0,5,131801.5,4389170.5,1,3
738016d86a,468,3702.82,4401.0,7,1732919.76,16296110.82,3,1
7386a9ae5b,110,1801.69,2070.0,3,198185.9,3729498.3000000003,1,3
738bf6cbb0,417,722.95,761.0,5,301470.15,550164.9500000001,1,3
738df99050,2,436.5,485.0,1,873.0,211702.5,1,3
738ea07d51,92,8321.3,11695.0,2,765559.6,97317603.49999999,3,0
7390d5ca0c,104,1455.71,1587.5700000000002,4,151393.84,2311041.5247000004,1,3
73ab2d8a03,16,149.8,214.0,2,2396.8,32057.2,1,3
73b110d9e7,59,196.41,261.88,1,11588.19,51435.8508,1,3
73b291d517,19,558.0,620.0,1,10602.0,345960.0,1,3
73b50fdbcf,58,589.24,1683.54,1,34175.92,992009.1096,1,3
73bf7ce3f5,449,105.5,351.67,1,47369.5,37101.185000000005,1,3
73bfd69f40,14,5656.87,6442.0,4,79196.18,36441556.54,3,1
73bfe9b9a3,1693,1903.71,2266.8,5,3222981.0300000003,4315329.828000001,1,1
73c3ae4aba,147,654.17,858.0,2,96162.98999999999,561277.86,1,3
73ca7d21b6,20,170.99,179.99,1,3419.8,30776.490100000003,1,3
73ccb25a92,1,2764.5,3686.0,1,2764.5,10189947.0,1,3
73cec8af28,57,237.5,250.0,1,13537.5,59375.0,1,3
73cf07192f,142,215.35,295.0,1,30579.7,63528.25,1,3
73d10b2243,4,475.0,500.0,1,1900.0,237500.0,1,3
73d3e25fa4,0,54.0,120.0,1,0.0,6480.0,1,3
73e0c48242,303,2057.66,2880.72,11,623470.98,5927542.315199999,1,1
73e648c6cb,5,655.5,690.0,1,3277.5,452295.0,1,3
73e7575839,157,9070.16,9755.79,17,1424015.1199999999,88486576.2264,3,0
73f24270a2,190,2317.02,3049.5,2,440233.8,7065752.49,1,3
73f873e55d,423,779.05,1013.0,4,329538.14999999997,789177.6499999999,1,3
73fbbbb36e,14,254.14,298.99,1,3557.96,75985.3186,1,3
7406513086,609,109.45,199.0,1,66655.05,21780.55,1,3
740885a352,138,1408.1799999999998,1833.19,3,194328.83999999997,2581461.4941999996,1,3
74135974d6,20,186.3,207.0,1,3726.0,38564.100000000006,1,3
74148da888,9,149.65,363.83,1,1346.8500000000001,54447.1595,1,3
741778fdc4,23,1359.47,1787.0,2,31267.81,2429372.89,1,3
7417faf2d1,88,375.0,500.0,1,33000.0,187500.0,1,3
