,seller_nickname,stock,price,Products,total_amount,Kmeans,AgC
21215,7f3674687a,1788,977.65,3,1748038.2,0,3
21216,7f36a3ff9b,11,1782.0,9,19602.0,1,0
21217,7f377fc01d,1,999.0,1,999.0,0,3
21218,7f3c9e9f60,5,999.0,1,4995.0,0,3
21219,7f4151c9e6,6298,996.09,4,6273374.82,1,0
21220,7f41e43123,35,1175.3,3,41135.5,0,3
21221,7f422eff68,34,339.0,3,11526.0,0,3
21222,7f43cf3b90,1,22000.0,1,22000.0,0,3
21223,7f469ed05b,99,299.0,1,29601.0,0,3
21224,7f46e2ece1,46,302.06,1,13894.76,0,3
21225,7f4810ae1e,126,206.0,3,25956.0,0,3
21226,7f486c5039,15,9088.0,12,136320.0,1,0
21227,7f4998abfc,0,7499.0,1,0.0,0,3
21228,7f4a459df5,1,35000.0,1,35000.0,0,3
21229,7f4cd3c8ed,0,298.8,1,0.0,0,3
21230,7f4d58bae6,7,7794.0,6,54558.0,0,3
21231,7f4d96e3cd,221,1937.92,9,428280.32,1,0
21232,7f4dafb36b,4440,542.85,1,2410254.0,0,0
21233,7f4dd1e50b,4045,1116.0,4,4514220.0,1,0
21234,7f4e4271b5,1,1400.0,1,1400.0,0,3
21235,7f50467a00,2,510.0,2,1020.0,0,3
21236,7f51ab7f43,1,550.0,1,550.0,0,3
21237,7f5362756c,4,610.0,1,2440.0,0,3
21238,7f55bfe4b4,5,4200.0,1,21000.0,0,3
21239,7f57bb5130,1,5000.0,1,5000.0,0,3
21240,7f581e1e5c,9,3299.0,1,29691.0,0,3
21241,7f599ea4b6,1,1900.0,1,1900.0,0,3
21242,7f5bb52df2,160,841.77,2,134683.2,0,3
21243,7f5bf1b995,8,1187.5,2,9500.0,0,3
21244,7f5d67e631,20,211.81,1,4236.2,0,3
21245,7f5fa94078,17,6559.0,3,111503.0,0,3
21246,7f61ae2b84,56,899.0,1,50344.0,0,3
21247,7f63e4c1a3,1,209.0,1,209.0,0,3
21248,7f69425139,1,2279.4,1,2279.4,0,3
21249,7f69631311,52,6080.0,9,316160.0,1,0
21250,7f6995a49e,20,15433.0,7,308660.0,0,3
21251,7f6a0f9fdd,1,5500.0,1,5500.0,0,3
21252,7f6cac4a54,5,1015.0,1,5075.0,0,3
21253,7f6e7e55a8,9,1200.0,1,10800.0,0,3
21254,7f6e9f0143,3,3191.0,1,9573.0,0,3
21255,7f6f14862b,50,1498.0,2,74900.0,0,3
21256,7f7299f646,246,11832.46,11,2910785.1599999997,1,0
21257,7f767ff82d,2,843.0,2,1686.0,0,3
21258,7f76c0f444,1046,756.7,2,791508.2000000001,0,3
21259,7f77114151,16,1666.0,2,26656.0,0,3
21260,7f788772c3,134,1613.8600000000001,5,216257.24000000002,0,3
21261,7f7a365bfb,2,128.0,1,256.0,0,3
21262,7f7aa9f70e,2062,1942.0,14,4004404.0,1,0
21263,7f7cf24ac5,0,1500.0,1,0.0,0,3
21264,7f80867346,125,4310.13,22,538766.25,1,0
21265,7f82e2c077,284,306.59,1,87071.56,0,3
21266,7f83d03919,57,693.0,1,39501.0,0,3
21267,7f8499c415,2,3300.0,2,6600.0,0,3
21268,7f893c1364,399,3938.37,2,1571409.63,0,3
21269,7f8f6d87b8,4,10999.0,1,43996.0,0,3
21270,7f94be623b,1,4000.0,1,4000.0,0,3
21271,7f9520f6b4,38,83758.45999999999,20,3182821.4799999995,1,0
21272,7f9800435e,1,200.0,1,200.0,0,3
21273,7f99a38703,134,2725.5,1,365217.0,0,3
21274,7f99ce475c,6,6590.0,3,39540.0,0,3
21275,7f9a5c9eca,338,5413.05,6,1829610.9000000001,0,3
21276,7f9cb85621,1,250.0,1,250.0,0,3
21277,7f9cf5082f,24,4766.37,3,114392.88,0,3
21278,7f9fb71711,14,378.2,3,5294.8,0,3
21279,7fa0901cf0,569,1453.45,4,827013.05,0,3
21280,7fa1491c0a,4,1299.0,2,5196.0,0,3
21281,7fa2a1d232,143,278.78,2,39865.53999999999,0,3
21282,7fa37c63b8,1,159.42,1,159.42,0,3
21283,7fa3ec2d24,217,357.56,3,77590.52,0,3
21284,7fa4516a81,1,2399.0,1,2399.0,0,3
21285,7fa6468d4f,369,342.57,2,126408.33,0,3
21286,7faa21ab37,2,854.0,1,1708.0,0,3
21287,7faa2bfb06,100,1943.37,2,194337.0,0,3
21288,7faa7e1ad4,2150,2330.0,1,5009500.0,0,3
21289,7fac342581,1,35000.0,1,35000.0,0,3
21290,7faddc20c7,148,636.38,1,94184.24,0,3
21291,7fae4277fc,102,403.63,4,41170.26,0,3
21292,7faeb45365,3,18000.0,1,54000.0,0,3
21293,7fb25ed2a0,2,28000.0,2,56000.0,0,3
21294,7fb4303f37,72,999.0,1,71928.0,0,3
21295,7fb6fbd301,18,440.0,1,7920.0,0,3
21296,7fb9594503,73,2186.2,3,159592.59999999998,0,3
21297,7fba2fa946,1,4500.0,1,4500.0,0,3
21298,7fbc208efc,1,150.0,1,150.0,0,3
21299,7fbf5ff68e,18,16274.32,7,292937.76,0,3
21300,7fc097e2d3,163,332.5,3,54197.5,0,3
21301,7fc1737efe,6,700.0,1,4200.0,0,3
21302,7fc2259d85,17,196.0,1,3332.0,0,3
21303,7fc2c149a0,1,9999.0,1,9999.0,0,3
21304,7fc516c41a,3,24183.93,2,72551.79000000001,0,3
21305,7fc5afc422,1,350.0,1,350.0,0,3
21306,7fc941e27d,7,38900.0,5,272300.0,0,3
21307,7fc9cf0081,7,4613.48,5,32294.359999999997,0,3
21308,7fca4f171d,363,497.0,2,180411.0,0,3
21309,7fcbb2d616,36,579.89,1,20876.04,0,3
21310,7fcc49ef70,343,799.0,5,274057.0,0,3
21311,7fd00df629,19,255.0,1,4845.0,0,3
21312,7fd05eb294,347,1622.0,2,562834.0,0,3
21313,7fd207d8da,1,4000.0,1,4000.0,0,3
21314,7fd2530fbb,6,758.0,2,4548.0,0,3
21315,7fd31bb1f3,120,284.14,2,34096.799999999996,0,3
21316,7fd4cff8c6,1,2500.0,1,2500.0,0,3
21317,7fd57d3718,33,299.0,1,9867.0,0,3
21318,7fd6287888,598,2348.5299999999997,6,1404420.94,0,3
21319,7fd6f99518,1,3700.0,1,3700.0,0,3
21320,7fd757be8f,6,17447.510000000002,2,104685.06000000001,0,3
21321,7fdccb3aa7,2,8735.66,1,17471.32,0,3
21322,7fdf5cb97f,3,440.0,1,1320.0,0,3
21323,7fe1333c6c,9,1979.0,2,17811.0,0,3
21324,7fe2343dde,88,1490.0,1,131120.0,0,3
21325,7fe2759b4f,8000,2083.85,4,16670800.0,3,0
21326,7fe2e374a0,10,192.94,2,1929.4,0,3
21327,7fe7e92b0b,38,4414.1900000000005,6,167739.22000000003,0,3
21328,7fe9003e46,1223,1461.0,4,1786803.0,0,3
21329,7ff3369ee0,19,933.0,1,17727.0,0,3
21330,7ff4bda324,121,477.94,1,57830.74,0,3
21331,7ff4bee007,19,3007.05,3,57133.950000000004,0,3
21332,7ff66bef51,125,65218.0,24,8152250.0,5,1
21333,7ff6a226f5,35,700.0,1,24500.0,0,3
21334,7ff87914df,203,5003.74,10,1015759.22,1,0
21335,7ff949ba67,3998,841.21,1,3363157.58,0,0
21336,7ff9a183b5,1565,4469.33,17,6994501.45,1,0
21337,7ffa7e4efc,1,18000.0,1,18000.0,0,3
21338,7ffb7f0d95,511,2805.73,16,1433728.03,1,0
21339,7ffc46fc31,1,2200.0,1,2200.0,0,3
21340,7ffe6bdb22,7,12778.0,6,89446.0,0,3
21341,7fff291783,1,9000.0,1,9000.0,0,3
21342,7fff6a5688,1201,349.0,4,419149.0,0,3
21343,7fff71023a,0,149.65,1,0.0,0,3
21344,7ffff8fcd7,3,40.0,1,120.0,0,3
21345,8002411076,18,4153.5,4,74763.0,0,3
21346,80026eca15,79,163.67000000000002,2,12929.930000000002,0,3
21347,8002c9d8d7,379,14645.6,11,5550682.4,1,0
21348,8007012704,98,1900.16,1,186215.68000000002,0,3
21349,8007571f8f,109,3520.1,5,383690.89999999997,0,3
21350,8007c7d4f2,0,1122.36,1,0.0,0,3
21351,8008ed8a43,10,89.0,1,890.0,0,3
21352,800c5e3d59,1,3600.0,1,3600.0,0,3
21353,800da6a33f,9,10348.0,2,93132.0,0,3
21354,800fa11a43,1,9000.0,1,9000.0,0,3
21355,8012a6b8c3,767,8067.53,15,6187795.51,1,0
21356,80165fa26b,1,1900.0,1,1900.0,0,3
21357,8016cb8b04,46,13121.04,7,603567.8400000001,0,3
21358,80179fbded,100,173735.0,77,17373500.0,5,1
21359,8017c94b09,1,500.0,1,500.0,0,3
21360,8018d57204,58,2642.0,7,153236.0,0,3
21361,80190917cb,1,34000.0,1,34000.0,0,3
21362,80194fe541,10,6899.0,1,68990.0,0,3
21363,8019957f95,136,1189.3799999999999,5,161755.68,0,3
21364,801bb22a30,24,1296.0,2,31104.0,0,3
21365,801cd7802f,100,693.06,1,69306.0,0,3
21366,801f9e6dca,83,839.66,2,69691.78,0,3
21367,801fb958f4,442,7665.0,18,3387930.0,1,0
21368,802074b49d,1,1890.0,1,1890.0,0,3
21369,8022fcf11a,6672,1299.0,1,8666928.0,3,0
21370,802466674d,1,760.0,1,760.0,0,3
21371,802592b5c1,139,1411.23,2,196160.97,0,3
21372,802596e50c,40,190.8,1,7632.0,0,3
21373,802640409e,79,2257.0,4,178303.0,0,3
21374,80267ce16b,500,423.32,1,211660.0,0,3
21375,8028708966,92,3917.03,14,360366.76,1,0
21376,8028df7b96,1,720.0,2,720.0,0,3
21377,80293f99a5,37,528.25,3,19545.25,0,3
21378,802a7ccc8e,2954,4515.44,10,13338609.759999998,1,0
21379,802ce01014,68,12840.6,8,873160.8,1,3
21380,802f43c3f5,1,450.0,1,450.0,0,3
21381,802fdb0b44,110,928.0,2,102080.0,0,3
21382,803549b88b,34,224.25,1,7624.5,0,3
21383,8035e6ec1c,237,567.25,4,134438.25,0,3
21384,8038acd07b,11,160.65,1,1767.15,0,3
21385,8038f05c19,1,1999.0,1,1999.0,0,3
21386,803960b5cf,3,5897.0,3,17691.0,0,3
21387,803b40649b,1,4700.0,1,4700.0,0,3
21388,803be981c4,48,2350.0,2,112800.0,0,3
21389,803c9ef294,55,150.0,1,8250.0,0,3
21390,803d39e78f,31,11293.32,12,350092.92,1,0
21391,803d58de0c,294,188.28,1,55354.32,0,3
21392,803f6922c8,56,468.2,4,26219.2,0,3
21393,803fa49f9a,2607,318.0,2,829026.0,0,3
21394,803fb72894,1,1300.0,1,1300.0,0,3
21395,803fc1f61e,256,1776.05,4,454668.8,0,3
21396,803ff24421,1,15000.0,1,15000.0,0,3
21397,804074d2e2,40,774.01,2,30960.4,0,3
21398,8040b31229,100,245.0,2,24500.0,0,3
21399,8040bc5c7c,1997,2718.9,7,5429643.3,1,3
21400,804408425d,98,727.47,2,71292.06,0,3
21401,804632e4cc,15,274.0,2,4110.0,0,3
21402,8047a6fa51,117,721.5300000000001,2,84419.01000000001,0,3
21403,8048049e26,15,4327.0,3,64905.0,0,3
21404,8048c22c78,136,371.13,2,50473.68,0,3
21405,80494a827a,2,20990.0,1,41980.0,0,3
21406,804a51a15b,1028,1458.69,3,1499533.32,0,3
21407,804abdd5ae,2379,500.0,1,1189500.0,0,3
21408,804d85e363,2,335.0,1,670.0,0,3
21409,804e25aa58,70,120.0,1,8400.0,0,3
21410,804fb67e29,69,758.0,2,52302.0,0,3
21411,804fcf5dec,42,109.9,1,4615.8,0,3
21412,80543014d3,1,146.0,1,146.0,0,3
21413,80552cb708,1,2850.0,1,2850.0,0,3
21414,8056261a53,3,13400.0,4,40200.0,0,3
21415,8058670af2,5,480.0,1,2400.0,0,3
21416,8060019f6c,1,200.0,1,200.0,0,3
21417,806314ffd4,14,119.0,1,1666.0,0,3
21418,8063d9befb,19,145.0,1,2755.0,0,3
21419,806519cb14,5,2750.0,1,13750.0,0,3
21420,80675171a4,7,5364.34,7,37550.380000000005,0,3
21421,8068ef545d,1,3700.0,1,3700.0,0,3
21422,806b9e8134,15,1729.97,3,25949.55,0,3
21423,806d29ce43,3,972.0,1,2916.0,0,3
21424,806d76f791,88,170.0,1,14960.0,0,3
21425,806f2a8c9f,1,4600.0,1,4600.0,0,3
21426,806fbf3c24,1,2000.0,1,2000.0,0,3
21427,8070a00c3d,78,890.0,1,69420.0,0,3
21428,807307976b,31,2200.0,1,68200.0,0,3
21429,8074123338,9351,715.65,2,6692043.149999999,3,0
21430,80755b7b31,551,269.18,1,148318.18,0,3
21431,8076c05c62,2,549.0,1,1098.0,0,3
21432,8076de5796,32,2068.0,3,66176.0,0,3
21433,807aa5e414,1,1500.0,1,1500.0,0,3
21434,807e1a7b53,12,3639.0,1,43668.0,0,3
21435,8080f023aa,1,1200.0,1,1200.0,0,3
21436,8083c35e83,4,16188.0,4,64752.0,0,3
21437,80850bccda,1,5600.0,1,5600.0,0,3
21438,8085c29762,1,4900.0,1,4900.0,0,3
21439,808ce2a3af,3,895.0,1,2685.0,0,3
21440,808d332e1d,47,15109.0,15,710123.0,1,0
21441,808f5f906f,1,120.0,1,120.0,0,3
21442,8090744910,828,10757.3,34,8907044.399999999,5,1
21443,80950f56ef,23,167028.8,12,3841662.4,1,0
21444,8096936d38,3,100.0,1,300.0,0,3
21445,809a3f6de0,21,482.99,1,10142.79,0,3
21446,809ac9ad47,2,480.0,2,960.0,0,3
21447,809ad476ec,1,500.0,1,500.0,0,3
21448,809af53b2d,1704,2808.0,5,4784832.0,1,3
21449,809c625d62,60,255.9,3,15354.0,0,3
21450,809d19fd1f,35,4884.0,3,170940.0,0,3
21451,809e2ab3b9,20,2051.0,8,41020.0,0,3
21452,80a2559824,31,67385.29,13,2088943.9899999998,1,0
21453,80a831a54c,108,2919.0,2,315252.0,0,3
21454,80a87fe2ac,1877,630.0,2,1182510.0,0,3
21455,80a89a89c4,14,199.0,1,2786.0,0,3
21456,80aad46eae,22,240.0,1,5280.0,0,3
21457,80aaf3b2c3,3,2053.0,3,6159.0,0,3
21458,80abf3930e,5,844.78,2,4223.9,0,3
21459,80ade7c229,63,5679.36,1,357799.68,0,3
21460,80af940149,623,575.25,4,358380.75,0,3
21461,80afcdaa2a,377,10817.6,5,4078235.2,1,3
21462,80b2ea6234,99,85.47,1,8461.53,0,3
21463,80b4b7d5bf,17,380.67,1,6471.39,0,3
21464,80b54a016c,477,1888.15,11,900647.55,1,0
21465,80b5f3f46c,7,2498.0,2,17486.0,0,3
21466,80b67b2489,86,398.0,2,34228.0,0,3
21467,80b87fc4c0,6,84.0,1,504.0,0,3
21468,80b9e379d3,20,3240.0,6,64800.0,0,3
21469,80ba0da37f,1,6750.0,1,6750.0,0,3
21470,80c2366172,1,2990.0,1,2990.0,0,3
21471,80c2669d79,41,298.0,1,12218.0,0,3
21472,80c3329e62,1,750.0,1,750.0,0,3
21473,80c36ab6e7,8,149.0,1,1192.0,0,3
21474,80c4df925a,5,1144.0,3,5720.0,0,3
21475,80c60e4854,1,500.0,1,500.0,0,3
21476,80c676520d,51,56994.0,6,2906694.0,1,3
21477,80c6d8ad02,83,1982.83,2,164574.88999999998,0,3
21478,80ce24bec3,184,9546.300000000001,8,1756519.2000000002,1,3
21479,80ceff4467,85,520.0,1,44200.0,0,3
21480,80cf7a7975,52,309.64,2,16101.279999999999,0,3
21481,80cf890d54,3,199.0,1,597.0,0,3
21482,80cfa26735,96,399.0,1,38304.0,0,3
21483,80d50f316b,17,201270.05,10,3421590.8499999996,1,0
21484,80d635f600,1,645.05,1,645.05,0,3
21485,80d6fe795a,78,16287.5,7,1270425.0,0,3
21486,80d85d4724,39,489.3,1,19082.7,0,3
21487,80d9919d36,27,14953.02,1,403731.54000000004,0,3
21488,80dcab1876,1,22000.0,1,22000.0,0,3
21489,80dcf9af64,2,449.0,1,898.0,0,3
21490,80dd7bd2f5,13,1575.6999999999998,2,20484.1,0,3
21491,80dd822445,2694,7587.8,14,20441533.2,5,1
21492,80ddf553c4,6,9600.0,2,57600.0,0,3
21493,80deb71817,12,2423.0,3,29076.0,0,3
21494,80deef349a,28,1396.0,2,39088.0,0,3
21495,80df686e1e,1771,665.0799999999999,2,1177856.68,0,3
21496,80df7802f5,1,22500.0,1,22500.0,0,3
21497,80dfa73a65,14,1200.0,1,16800.0,0,3
21498,80e000ee78,1,26650.0,1,26650.0,0,3
21499,80e0b45206,1,250000.0,1,250000.0,0,3
21500,80e7a9d911,1,59.0,1,59.0,0,3
21501,80e84ff7e4,1,300.0,1,300.0,0,3
21502,80e8f9b718,4,13999.0,3,55996.0,0,3
21503,80e944e1c1,5,1722.0,1,8610.0,0,3
21504,80e984931a,81,12235.1,5,991043.1,0,3
21505,80ebfa47f1,150,5599.0,2,839850.0,0,3
21506,80ed38f364,6648,2692.29,6,17898343.919999998,3,0
21507,80ed3bc0d0,261,817.53,5,213375.33,0,3
21508,80edb61fa4,21,1547.0,3,32487.0,0,3
21509,80ede11f1f,1,850.0,1,850.0,0,3
21510,80f5fb454d,7,294.0,2,2058.0,0,3
21511,80f60d53ed,2,965.0,1,1930.0,0,3
21512,80f81b37db,46,83.2,1,3827.2000000000003,0,3
21513,80fa169e19,60,1075.41,1,64524.600000000006,0,3
21514,80fa548c7b,30,9789.0,5,293670.0,0,3
21515,80fd6a581a,980,728.0,2,713440.0,0,3
21516,8100603fd3,3,1255.0,3,3765.0,0,3
21517,81006175d2,1379,2193.27,10,3024519.33,1,0
21518,8100f7c5cf,15,896.0,3,13440.0,0,3
21519,8101175c44,3,822.88,1,2468.64,0,3
21520,8101e6c67c,33,4481.01,5,147873.33000000002,0,3
21521,81030efa99,5,480.0,1,2400.0,0,3
21522,810369a537,66,2491.0,5,164406.0,0,3
21523,810935d58e,13,831.0,4,10803.0,0,3
21524,810977eeb4,10,496.0,1,4960.0,0,3
21525,810a38ab47,84,4950.0,1,415800.0,0,3
21526,810a9461b3,100,710.83,1,71083.0,0,3
21527,810aca3292,1,350.0,1,350.0,0,3
21528,810bd52d2c,5,249.0,1,1245.0,0,3
21529,810c1c46a5,706,2160.54,2,1525341.24,0,3
21530,810cbbb32e,6,4999.0,6,29994.0,0,3
21531,810ed2c4be,106,4030.0,3,427180.0,0,3
21532,810f754363,73,99.0,1,7227.0,0,3
21533,8112469c65,134,297.5,1,39865.0,0,3
21534,8113b2b4e8,2249,182.01,1,409340.49,0,3
21535,8113b3cc4d,93,3713.2,4,345327.6,0,3
21536,811bf56af9,2,2300.0,2,4600.0,0,3
21537,811c7175f1,183,25390.0,6,4646370.0,1,0
21538,811c806a47,16,847.0,2,13552.0,0,3
21539,811f92af8c,4,595.0,5,2380.0,0,3
21540,8120d8fedc,387,444.08000000000004,4,171858.96000000002,0,3
21541,8122cfab3f,202,5267.25,6,1063984.5,0,3
21542,812400b234,294,1813.17,3,533071.98,0,3
21543,8124047221,1,2800.0,1,2800.0,0,3
21544,8124d9c5b3,2,688.05,2,1376.1,0,3
21545,8128dd188f,1,7800.0,1,7800.0,0,3
21546,8129a43457,0,400.0,1,0.0,0,3
21547,812a499edb,0,2992.96,1,0.0,0,3
21548,812a98bbe0,411,608.0,1,249888.0,0,3
21549,812ad2a3ef,1,150.0,1,150.0,0,3
21550,812b213bf1,43,5159.52,12,221859.36000000002,1,0
21551,812bad9482,235,647.2,5,152092.0,0,3
21552,812c7c0064,170,4573.0,3,777410.0,0,3
21553,812ec5c45a,10,3419.05,1,34190.5,0,3
21554,8131950466,7,952.0,4,6664.0,0,3
21555,8132df3f2d,1,143.35,1,143.35,0,3
21556,81338b1cf1,1,67000.0,1,67000.0,0,3
21557,8133ab1916,2,570.0,2,1140.0,0,3
21558,813cd4eaa1,1,160.0,1,160.0,0,3
21559,813f50fdca,4,3950.0,1,15800.0,0,3
21560,8140621b2e,83,1165.99,4,96777.17,0,3
21561,8140b4143e,51,239.31,2,12204.81,0,3
21562,814471bf25,14,580.0,1,8120.0,0,3
21563,81454a78d5,4,2698.9,2,10795.6,0,3
21564,814575b804,5,1890.0,2,9450.0,0,3
21565,814befd267,23,275.0,2,6325.0,0,3
21566,814dc47070,1,3299.0,1,3299.0,0,3
21567,81505fe011,41,410.0,1,16810.0,0,3
21568,8151b7b6de,1,5899.0,1,5899.0,0,3
21569,815377bbca,5,750.0,1,3750.0,0,3
21570,81538136b7,1,1222.0,1,1222.0,0,3
21571,8154538084,3,2417.0,3,7251.0,0,3
21572,815a5a27c9,13,269.0,1,3497.0,0,3
21573,815be004b3,45,6921.6,6,311472.0,0,3
21574,815be9330a,146,549.0,1,80154.0,0,3
21575,815cbf86f7,1,600.0,1,600.0,0,3
21576,815ccb85d2,274,1803.0,7,494022.0,0,3
21577,815d6f8957,32,399.0,1,12768.0,0,3
21578,815dcd6ff3,1398,2063.09,2,2884199.8200000003,0,3
21579,815f01e5f4,1,9700.0,1,9700.0,0,3
21580,8160497654,42,171448.1,42,7200820.2,5,1
21581,8160913120,592,9731.32,45,5760941.4399999995,5,1
21582,8160ce918b,878,3488.29,8,3062718.62,1,0
21583,816108150e,1,690.0,1,690.0,0,3
21584,81611865c0,1,1800.0,1,1800.0,0,3
21585,8163d80a45,1,2180.0,1,2180.0,0,3
21586,8165fc7591,238,3839.29,7,913751.02,0,3
21587,816c1afce1,55,4771.9,7,262454.5,0,3
21588,816d70dcf9,5,331.55,1,1657.75,0,3
21589,816f7da778,3,4210.0,1,12630.0,0,3
21590,8170e978a5,1,331.55,1,331.55,0,3
21591,8171d32068,15,211.38,1,3170.7,0,3
21592,8174c35a16,9,189.0,2,1701.0,0,3
21593,817e0321fa,7,1999.0,1,13993.0,0,3
21594,817ea691c5,25,619.0,1,15475.0,0,3
21595,818132347b,0,122.5,1,0.0,0,3
21596,8181372cfd,222,800.0,1,177600.0,0,3
21597,818190347b,1,8500.0,1,8500.0,0,3
21598,8182d09b65,1,1425.0,1,1425.0,0,3
21599,8184dc9f3d,38,1077.99,3,40963.62,0,3
21600,81872375a0,5,2850.0,1,14250.0,0,3
21601,818725307f,49,789.0,1,38661.0,0,3
21602,818a73848c,26,270.0,1,7020.0,0,3
21603,818b393d87,0,2468.44,2,0.0,0,3
21604,818bf7d257,1647,488.47,3,804510.0900000001,0,3
21605,818d7e02b2,560,794.88,5,445132.8,0,3
21606,818ec2a3c3,20,390.0,1,7800.0,0,3
21607,81905a20fe,190,147480.0,19,28021200.0,5,1
21608,819102a6be,1,1000.0,1,1000.0,0,3
21609,8191a4177f,43,480.93,1,20679.99,0,3
21610,81934f5a1c,8,677.0,2,5416.0,0,3
21611,8194477662,13,298.0,1,3874.0,0,3
21612,8194ee1791,5,778.0,2,3890.0,0,3
21613,8195079973,20,1630.0,1,32600.0,0,3
21614,8195187d77,69,262.26,2,18095.94,0,3
21615,819643801d,3,2768.0,2,8304.0,0,3
21616,81974596ec,2,2499.0,1,4998.0,0,3
21617,8198516d96,31,150.0,1,4650.0,0,3
21618,8199239b74,243,3201.54,7,777974.22,0,3
21619,81996ac412,0,748.24,1,0.0,0,3
21620,819dc289cf,9,94241.84,7,848176.5599999999,0,3
21621,819ed3eccd,16,1972.0,8,31552.0,0,3
21622,819fb5aa89,2,2899.0,1,5798.0,0,3
21623,81a15c3326,1,999.0,1,999.0,0,3
21624,81a2ec117b,3,743.0,1,2229.0,0,3
21625,81a4bc11a1,5,900.0,1,4500.0,0,3
21626,81a4f6dfcc,15,7963.9,5,119458.5,0,3
21627,81a81727ea,1,1350.0,1,1350.0,0,3
21628,81a8fb3d00,1,232.75,1,232.75,0,3
21629,81a8fb3eb0,4,7026.879999999999,2,28107.519999999997,0,3
21630,81a957507b,237,21876.23,20,5184666.51,1,0
21631,81ab8491f2,5,160.55,1,802.75,0,3
21632,81ac089bff,108,7065.0,5,763020.0,0,3
21633,81ae9315a1,20,96.84,1,1936.8000000000002,0,3
21634,81af3cbd70,335,564.92,2,189248.19999999998,0,3
21635,81b06e46bd,1290,1873.58,3,2416918.1999999997,0,3
21636,81b1870adc,1,3299.0,1,3299.0,0,3
21637,81b3e76cd8,40,999.0,1,39960.0,0,3
21638,81b5d5483c,20,332.5,1,6650.0,0,3
21639,81b6bcd13f,88,2086.0,5,183568.0,0,3
21640,81baa4eb0a,1,2500.0,1,2500.0,0,3
21641,81bbb38b45,19,1199.0,1,22781.0,0,3
21642,81bc001317,202,460.0,2,92920.0,0,3
21643,81bd36e7c9,2,297.0,2,594.0,0,3
21644,81beb5d3cd,24,685.0,2,16440.0,0,3
21645,81beb9a8ee,4,4204.98,1,16819.92,0,3
21646,81bfba9346,1,1799.0,1,1799.0,0,3
21647,81c0140708,400,2313.93,2,925571.9999999999,0,3
21648,81c1b6bdf8,19,2774.0,5,52706.0,0,3
21649,81c2234cc1,15,10012.0,8,150180.0,0,3
21650,81c7c9e34e,1,3000.0,1,3000.0,0,3
21651,81c8d53e95,1,449.0,1,449.0,0,3
21652,81cdb1ffe5,22344,643.11,1,14369649.84,3,4
21653,81cdd35d41,17,3455.17,7,58737.89,0,3
21654,81ce644a29,4,6000.0,1,24000.0,0,3
21655,81cf5aeba7,438,5300.0,3,2321400.0,0,3
21656,81cfa9d547,101,6573.09,4,663882.09,0,3
21657,81cffb6071,921,675.0,1,621675.0,0,3
21658,81d07d610d,1,1399.0,1,1399.0,0,3
21659,81d1f4317f,28,527.0,1,14756.0,0,3
21660,81d32d1385,1,30000.0,1,30000.0,0,3
21661,81d575c129,29,396.68,1,11503.72,0,3
21662,81d702b2f3,1,39000.0,1,39000.0,0,3
21663,81d796edb6,2,500.0,2,1000.0,0,3
21664,81d9beba05,100,1989.0,1,198900.0,0,3
21665,81da5f46b8,1,11000.0,1,11000.0,0,3
21666,81da64a244,15,358.0,2,5370.0,0,3
21667,81deab4fb4,68,679.0,1,46172.0,0,3
21668,81e21369f2,25,207.2,1,5180.0,0,3
21669,81e2864e80,5,298.0,1,1490.0,0,3
21670,81e3215931,5,25900.0,5,129500.0,0,3
21671,81e33f22ba,10,253.3,1,2533.0,0,3
21672,81e56ab59a,27,529.0,2,14283.0,0,3
21673,81e9fa4069,40,12108.85,7,484354.0,0,3
21674,81eacfaf01,2,556.0,1,1112.0,0,3
21675,81ecd64159,1952,1700.93,3,3320215.3600000003,0,3
21676,81ef7435c1,2,1549.0,1,3098.0,0,3
21677,81f38a9a0a,153,1819.0,2,278307.0,0,3
21678,81f4266c29,16,20207.53,4,323320.48,0,3
21679,81f74aba9a,415,1485.66,16,616548.9,1,0
21680,81f8dd0ffe,1,2000.0,1,2000.0,0,3
21681,81fa500549,12,4299.0,1,51588.0,0,3
21682,81fb2b9ee7,45,276.47,2,12441.150000000001,0,3
21683,81fef4a3fa,48,199.0,1,9552.0,0,3
21684,82003f151a,5,4900.0,1,24500.0,0,3
21685,82011f215a,20,2528.66,7,50573.2,0,3
21686,8201cb40b5,10,219.0,1,2190.0,0,3
21687,820263ec4b,2,791.0,1,1582.0,0,3
21688,82082b59ba,10,2659.99,1,26599.899999999998,0,3
21689,8208f35f40,1,1500.0,1,1500.0,0,3
21690,820958e0b3,80,1427.0,3,114160.0,0,3
21691,820b1db954,23,221.99,1,5105.77,0,3
21692,820bd005a9,360,8590.0,1,3092400.0,0,3
21693,820c0b9da9,4,635.55,1,2542.2,0,3
21694,820cad2a79,1934,2860.0,4,5531240.0,1,3
21695,8210cdb829,2,395.0,2,790.0,0,3
21696,821119fbe9,100,6584.0,1,658400.0,0,3
21697,821e8670a4,1032,493.46000000000004,3,509250.72000000003,0,3
21698,822124c06e,78,409.0,2,31902.0,0,3
21699,8224aa5126,210,2804.21,3,588884.1,0,3
21700,82269a347c,120,155.22,1,18626.4,0,3
21701,8228044314,8,598.0,2,4784.0,0,3
21702,822883ef7f,3,3700.0,1,11100.0,0,3
21703,8229237c95,369,1000.38,6,369140.22,0,3
21704,822a60ddd7,1,1700.0,1,1700.0,0,3
